"facility_type","facility_type_description","subtype","subtype_description","permit_number","premise_name","premise_address","premise_city","premise_state","premise_zip","EHS","opening_date"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","82447","MOSAIC CHILD DEVELOPMENT CENTER","8008 ST. ANDREWS CHURCH RD","LOUISVILLE","KY","40258","AREA7","2008-11-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","82496","CHRISTI'S CAFE","12810 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2008-11-24 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","55","RETAIL-FOOD  10,001 SQ FT OR OVER","82610","KROGER L-780","10645 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2008-12-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","82618","AFC SUSHI @ KROGER #780","10645 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2008-12-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","82652","OUTERLIMITS","721 GAGEL AVE","LOUISVILLE","KY","40216","AREA7","2008-12-19 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","82716","CHINA COAST","4952 MANSLICK RD","LOUISVILLE","KY","40216","AREA7","2008-12-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","83391","SUBWAY #35147","175 OUTER LOOP","LOUISVILLE","KY","40214","AREA7","2009-04-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","84022","PAPA JOHN'S","10627 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2010-01-12 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","84753","MARATHON","6000 MANSLICK RD","LOUISVILLE","KY","40214","AREA7","2009-11-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","85484","TUSCANY ITALIAN RESTAURANT","165 OUTER LOOP STE 118","LOUISVILLE","KY","40214","AREA7","2010-03-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","85487","PINA FIESTA MEXICAN GRILL","7895 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2010-03-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","85905","PRP'S ICE CREAM CORNER","5115 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2010-05-14 00:00:00"
"610","RETAIL FOOD STORES","63","RETAIL WITH LIMITED SERVICE","85907","GUESS MICRO MARKET","10610 FREEPORT DR","LOUISVILLE","KY","40258","AREA7","2010-05-14 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","86326","DEAL MASTER","6115 BLEVINS GAP RD","LOUISVILLE","KY","40272","AREA7","2010-07-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","86553","WAFFLE HOUSE #1887","10563 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2010-08-13 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","86912","DOLLAR GENERAL #12576","7850 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2010-10-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","86913","MOBY DICK","12416 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2010-10-05 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","87041","DOLLAR GENERAL #11683","8715 3RD STREET RD","LOUISVILLE","KY","40272","AREA7","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87146","MARK'S FEED STORE","10316 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2010-11-04 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","87268","CIRCLE K #4703325","9737 3RD STREET RD","LOUISVILLE","KY","40272","AREA7","2010-11-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","87470","MARYANITA NURSERY & PRESCHOOL","2301 LOWER HUNTERS TRACE","LOUISVILLE","KY","40216","AREA7","2011-01-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","87707","OUR ANGELS CHILD CARE CENTER II","6300 W PAGES LN","LOUISVILLE","KY","40258","AREA7","2011-02-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","88043","DAIRY QUEEN","11699 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2011-03-31 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","88045","DAIRY QUEEN","9080 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2011-03-29 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","88353","FAMILY DOLLAR #28426","5107 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2011-05-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","88828","DERBY CITY PIZZA","5603 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2011-06-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","88843","DOUBLE DRAGON II","5222 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2011-07-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","88861","KIDS FIRST ACADEMY II","4805 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2011-07-13 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","89097","QUICK FOOD MART","7031 GLOBAL DR","LOUISVILLE","KY","40258","AREA7","2011-07-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","89683","SUBWAY","7001 GLOBAL DR","LOUISVILLE","KY","40258","AREA7","2011-11-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90047","WING STOP","4812 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2012-03-07 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90129","QDOBA #2641","6814 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2012-03-23 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","90224","OLLIE'S BARGAIN OUTLET","9070 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2012-04-16 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90226","CATFISH HAVEN","7208 WHIPPLE RD","LOUISVILLE","KY","40272","AREA7","2012-03-13 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90270","PAPA MURPHY'S","6661 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2012-04-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90365","SUBWAY #3253","5240 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2012-05-23 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","90493","FAMILY DOLLAR #28914","6312 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2012-05-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90679","BJ'S SPORTS PUB","8238 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2012-05-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90788","VALLEY MASONIC LODGE 511","9619 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2012-06-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90928","KHALIL'S","10966 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2012-07-13 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90941","BURGER KING #887","6902 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2012-07-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","91085","HELPING HANDS","8911 OLD 3RD STREET RD","LOUISVILLE","KY","40272","AREA7","2012-09-10 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","91559","DOLLAR TREE #5046","10309 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2012-08-22 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","91677","CRACKER BARREL #650","11000 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2012-10-04 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","91685","HEART SONG","9260 STONESTREET RD","LOUISVILLE","KY","40272","AREA7","2012-08-28 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","91938","RHYTHM FOOD MART","801 VALLEY COLLEGE DR","LOUISVILLE","KY","40272","AREA7","2012-11-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","91980","SUBWAY","10500 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2012-12-21 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","92311","B QUICK FOOD MART","7600 3RD STREET RD","LOUISVILLE","KY","40214","AREA7","2013-02-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","92328","HOT LEGS","13601 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2013-02-15 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","92420","CARRETA TWO","10105 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2013-03-08 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","92913","B QUICK FOODMART","2119 UPPER HUNTERS TRACE","LOUISVILLE","KY","40216","AREA7","2013-05-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","93714","ZAXBY'S","10715 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2013-08-13 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","94442","ESPERANZA GROCERY LLC","4761 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2013-12-06 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","94783","DOLLAR GENERAL #2180","7427 3RD STREET RD","LOUISVILLE","KY","40214","AREA7","2014-04-11 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","95033","PRICELESS FOODS","10986 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2014-04-03 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","95914","MURPHY USA #7533","7000 RAGGARD RD","LOUISVILLE","KY","40216","AREA7","2014-08-04 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","95970","ALFURAT","7319 ST. ANDREWS CHURCH RD","LOUISVILLE","KY","40214","AREA7","2014-08-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96061","PENN STATION","10800 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2014-08-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96120","HOOTERS","4948 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2014-08-13 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96328","EL NOPAL","10626 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2014-09-26 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","96482","J&C GAS STATION","4953 MANSLICK RD","LOUISVILLE","KY","40216","AREA7","2014-10-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","96667","KIDZ CLUB","1517 GAGEL AVE","LOUISVILLE","KY","40216","AREA7","2014-12-19 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96837","WHITE ELEPHANT CAFE","8523 TERRY RD","LOUISVILLE","KY","40258","AREA7","2015-01-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96979","CHINA CASTLE","7420 OLD 3RD STREET RD","LOUISVILLE","KY","40214","AREA7","2015-02-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","97136","CAFE SW","8301 ST. ANDREWS CHURCH RD","LOUISVILLE","KY","40258","AREA7","2015-03-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","97215","PRAIRIE VILLAGE BASEBALL SOFTBALL","10009 STONESTREET RD","LOUISVILLE","KY","40272","AREA7","2015-04-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","32","FOOD SERVICE (HOSPITAL / NURSING HOME","98075","BROOKDALE STONESTREET","9251 STONESTREET RD","LOUISVILLE","KY","40272","AREA7","2015-08-05 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","98193","DOLLAR TREE #6526","4856 CANE RUN RD","LOUISVILLE","KY","40216","AREA7","2015-08-21 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","98208","HUNTERS MARKET","6303 LOWER HUNTERS TRACE","LOUISVILLE","KY","40258","AREA7","2015-08-21 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","98423","DOLLAR GENERAL #15707","13725 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2015-09-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","98534","ASIAN HOUSE","9707 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2015-10-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99272","ZAXBY'S","4949 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2016-02-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99344","CHICK-FIL-A","6630 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2016-02-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99459","STOMPING GROUNDS COFFEE CO.","10019 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2016-03-17 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","99739","DOLLAR TREE #6274","165 OUTER LOOP","LOUISVILLE","KY","40214","AREA7","2016-04-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99883","HIBACHI BUFFET","5372 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2016-05-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99887","LITTLE CAESARS","5901 TERRY RD","LOUISVILLE","KY","40216","AREA7","2016-05-12 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","100348","LA CIENFUEGUERA FOOD MARKET","1937 LOWER HUNTERS TRACE","LOUISVILLE","KY","40216","AREA7","2016-07-07 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100510","PANERA BREAD #1849","6900 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2016-07-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100672","ARBY'S #85","5329 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2016-08-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100723","AMERICAN LEGION IROQUOIS POST 229","7323 ST. ANDREWS CHURCH RD","LOUISVILLE","KY","40214","AREA7","2016-08-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100859","AFC SUSHI @ KROGER #785","4915 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2016-09-12 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","55","RETAIL-FOOD  10,001 SQ FT OR OVER","100910","KROGER L-785","4915 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2016-09-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","100982","MS VON'S LEARNING ACADEMY","8409 TERRY RD","LOUISVILLE","KY","40258","AREA7","2016-09-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101019","PRP BAND CONCESSION","5901 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2016-10-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101217","SANDI'S KITCHEN","5300 CANE RUN RD","LOUISVILLE","KY","40258","AREA7","2016-11-03 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","101316","MISA METALS FABRICATING MART","7101 INTERNATIONAL DR","LOUISVILLE","KY","40258","AREA7","2016-11-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101402","BABIE BAC'Z LLC","8533 TERRY RD","LOUISVILLE","KY","40258","AREA7","2016-12-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","32","FOOD SERVICE (HOSPITAL / NURSING HOME","102174","SYMPHONY AT VALLEY FARMS","10201 VALLEY FARMS BLVD","LOUISVILLE","KY","40272","AREA7","2017-03-31 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","102427","TRI STATE EAST STAR BUFFET","161 OUTER LOOP STE 108","LOUISVILLE","KY","40214","AREA7","2017-05-04 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","102754","HIDEOUT PIZZARIA","5620 BARRET LN","LOUISVILLE","KY","40272","AREA7","2017-06-16 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103441","HISSHO SUSHI AT MEIJER #162","9905 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2017-09-07 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","103633","BIG LOTS #5355","6650 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2017-09-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","103710","VALLEY CHILD CARE","10105 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2017-10-10 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104213","KY TRAILER","7201 LOGISTICS DR","LOUISVILLE","KY","40258","AREA7","2018-01-05 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104214","DYNACRAFT","10901 GREENBELT HWY","LOUISVILLE","KY","40258","AREA7","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104236","CHONG GARDEN KY","10341 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2018-01-16 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104283","TERRY CONVENIENT STORE","6600 TERRY RD","LOUISVILLE","KY","40258","AREA7","2018-01-31 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104424","PRP STOP & GO","8105 TERRY RD","LOUISVILLE","KY","40258","AREA7","2018-02-20 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104461","BOOTH 230","191 OUTER LOOP","LOUISVILLE","KY","40214","AREA7","2018-02-26 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104462","BOOTH 281","191 OUTER LOOP","LOUISVILLE","KY","40214","AREA7","2018-02-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","104463","LOGAN'S TREEHOUSE","7113 LOWER HUNTERS TRACE","LOUISVILLE","KY","40258","AREA7","2018-03-23 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104669","WALGREENS #17810","7500 TERRY RD","LOUISVILLE","KY","40258","AREA7","2018-03-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104683","TACO BELL #34664","8602 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2018-03-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104688","TACO BELL #34683","6306 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2018-03-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104738","DRAGON CITY","6413 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2018-03-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104778","TACO BELL #34676","10701 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2018-03-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","105478","DOUBLE FLAME BURGERS","5408 VALLEY STATION RD","LOUISVILLE","KY","40272","AREA7","2018-06-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","105725","BLESSED & FAITHFUL LEARNING CENTER","7290 MANSLICK RD","LOUISVILLE","KY","40214","AREA7","2018-07-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","105727","MANSLICK LEARNING ACADEMY","4441 MANSLICK RD","LOUISVILLE","KY","40216","AREA7","2018-07-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","106098","FUJI ASIAN BISTRO","6801 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2018-09-14 00:00:00"
"603","RESTRICTED FOOD CONCESSIONS","53","STATIONARY RESTRICTED CONCESSON","106111","502 WATER ICE","6405 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2018-08-27 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","106400","GRAB & GO","10501 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2018-10-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","106639","TALK CHILDCARE TO ME","5108 TERRY RD","LOUISVILLE","KY","40216","AREA7","2018-12-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","32","FOOD SERVICE (HOSPITAL / NURSING HOME","106961","LANDMARK OF IROQUOIS PARK","900 GAGEL AVE","LOUISVILLE","KY","40216","AREA7","2019-02-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107288","WELCOME TABLE","2100 UPPER HUNTERS TRACE","LOUISVILLE","KY","40216","AREA7","2019-03-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107289","SOUTH END BBQ","8610 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2019-03-19 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107588","WENDYS","5124 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2019-04-03 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107589","WENDYS","8596 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2019-04-04 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","107794","THORNTONS #56","8400 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2019-05-05 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","107795","THORNTONS #49","11710 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2019-05-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","108008","MR GATTI'S","10035 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2019-05-20 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","108311","FAMILY DOLLAR #32367","701 VALLEY COLLEGE DR","LOUISVILLE","KY","40272","AREA7","2019-06-24 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","108318","BARGAIN HUNT","6801 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2019-06-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","109129","LATHAM'S TOP LEARN & PLAY","7315 ST. ANDREWS CHURCH RD","LOUISVILLE","KY","40214","AREA7","2019-08-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","109171","MG'S PRIMETIME CAFE","7017 GLOBAL DR","LOUISVILLE","KY","40258","AREA7","2019-08-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","109269","CHILITO'S MEXICAN GRILL","8021 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2019-09-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","109271","TINO'S TACOS","161 OUTER LOOP","LOUISVILLE","KY","40214","AREA7","2019-09-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","109295","BURGER KING","6300 GREENWOOD RD","LOUISVILLE","KY","40258","AREA7","2019-08-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","109450","BURGER KING","10600 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2019-09-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","109567","MAIN STREET KIDS ACADEMY","1520 GAGEL AVE","LOUISVILLE","KY","40216","AREA7","2019-10-17 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","109568","KY TRAILER PAINT","7070 INTERNATIONAL DR","LOUISVILLE","KY","40258","AREA7","2019-10-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","109817","HOMEMADE ICE CREAM & PIE KITCHEN","4810 DIXIE HWY","LOUISVILLE","KY","40216","AREA7","2019-12-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","110034","KFC","6908 DIXIE HWY","LOUISVILLE","KY","40258","AREA7","2020-01-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","110035","KFC","10103 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2020-01-27 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","110089","TERRY ROAD VALERO","4950 TERRY RD","LOUISVILLE","KY","40216","AREA7","2020-02-03 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","110150","EL COMAL TAQUERIA","9609 DIXIE HWY","LOUISVILLE","KY","40272","AREA7","2020-01-30 00:00:00"
